order_id,customer_id,customer_segment,order_date,week,product_id,product_category,product_name,quantity,unit_price,discount,revenue,margin,city,sales_channel,campaign_name,visits,cart_additions,completed_orders,customer_signup_date,last_purchase_date,payment_method,order_status
ORD003891,C0018,Enterprise,2025-08-06,2025-08-04,P024,Cloud Services,Backup Plan,3,478.69,0.0,1436.07,639.05,London,Online Store,Spring Promo,44,14,0,2025-04-23,2025-08-06,PayPal,Completed
ORD003892,C0497,SMB,2025-08-06,2025-08-04,P044,Software,Analytics Tool Pro,1,1804.94,0.2,1443.95,440.4,Liverpool,Partner,Summer Sale,32,4,1,2025-04-19,2025-08-06,Bank Transfer,Completed
ORD003893,C0187,Enterprise,2025-08-06,2025-08-04,P036,Cloud Services,Compute Credits Pro,3,1122.77,0.0,3368.31,1364.17,Glasgow,Marketplace,Organic / None,17,6,1,2025-05-09,2025-08-06,PayPal,Completed
ORD003894,C0154,Enterprise,2025-08-06,2025-08-04,P030,Office Supply,Notebook Pro,10,224.55,0.05,2133.22,998.35,Liverpool,Partner,Q4 Push,58,11,1,2025-07-02,2025-08-06,Bank Transfer,Completed
ORD003895,C0074,SMB,2025-08-06,2025-08-04,P007,Office Supply,Desk Chair,5,128.73,0.0,643.65,323.76,Cardiff,Direct,Back-to-Business,35,11,1,2025-04-24,2025-08-06,Credit Card,Completed
ORD003896,C0386,Enterprise,2025-08-06,2025-08-04,P052,Cloud Services,Storage Plan Pro Pro,4,771.87,0.0,3087.48,1256.6,Manchester,Marketplace,Q4 Push,65,21,1,2025-04-21,2025-08-06,Bank Transfer,Completed
ORD003897,C0111,Government,2025-08-06,2025-08-04,P055,Networking,Switch Pro,2,443.92,0.05,843.45,411.6,Edinburgh,Direct,Flash Sale,38,15,1,2025-06-25,2025-08-06,Credit Card,Completed
ORD003898,C0481,SMB,2025-08-06,2025-08-04,P039,Cloud Services,Storage Plan Pro,2,601.81,0.0,1203.62,489.87,Bristol,Marketplace,Summer Sale,59,11,1,2025-06-29,2025-08-06,Credit Card,Completed
ORD003899,C0413,Enterprise,2025-08-07,2025-08-04,P029,Office Supply,Standing Desk Pro,5,154.98,0.0,774.9,185.98,London,Direct,New Year Deal,26,7,1,2025-06-26,2025-08-07,Credit Card,Completed
ORD003900,C0041,Startup,2025-08-07,2025-08-04,P004,Electronics,Mouse,10,608.74,0.2,4869.92,1407.41,Glasgow,Marketplace,Organic / None,26,7,1,2025-05-09,2025-08-07,PayPal,Completed
ORD003901,C0211,SMB,2025-08-07,2025-08-04,P079,Electronics,Laptop Pro,3,397.18,0.0,1191.54,400.36,Leeds,Direct,Partner Week,60,26,0,2025-06-18,2025-08-07,Invoice,Completed
ORD003902,C0147,Startup,2025-08-07,2025-08-04,P054,Software,ERP Module Pro,1,1378.64,0.0,1378.64,390.16,Leeds,Online Store,Back-to-Business,45,13,0,2025-03-15,2025-08-07,Invoice,Cancelled
ORD003903,C0032,Enterprise,2025-08-07,2025-08-04,P047,Networking,Firewall Pro,1,415.46,0.0,415.46,132.53,London,Online Store,Spring Promo,33,12,0,2025-06-04,2025-08-07,Bank Transfer,Pending
ORD003904,C0301,SMB,2025-08-07,2025-08-04,P031,Cloud Services,CDN Package Pro,1,489.68,0.1,440.71,128.25,London,Direct,Loyalty Drive,62,22,1,2025-07-31,2025-08-07,Bank Transfer,Completed
ORD003905,C0039,SMB,2025-08-07,2025-08-04,P071,Networking,Firewall Pro Pro,2,492.42,0.15,837.11,267.04,Edinburgh,Marketplace,Q4 Push,35,7,0,2025-06-25,2025-08-07,PayPal,Completed
ORD003906,C0321,SMB,2025-08-07,2025-08-04,P021,Cloud Services,Storage Plan,1,415.03,0.0,415.03,168.92,Leeds,Partner,Organic / None,37,14,1,2025-07-13,2025-08-07,Credit Card,Pending
ORD003907,C0418,Government,2025-08-07,2025-08-04,P017,Networking,Switch,2,332.68,0.1,598.82,292.22,Glasgow,Online Store,New Year Deal,16,5,0,2025-04-21,2025-08-07,Bank Transfer,Completed
ORD003908,C0399,Startup,2025-08-07,2025-08-04,P061,Electronics,Mouse Pro Pro,1,1009.82,0.0,1009.82,291.84,Edinburgh,Partner,Summer Sale,54,19,1,2025-06-26,2025-08-07,Credit Card,Pending
ORD003909,C0352,Startup,2025-08-07,2025-08-04,P054,Software,ERP Module Pro,5,1378.64,0.15,5859.22,1658.16,Birmingham,Direct,Back-to-Business,45,12,0,2025-03-19,2025-08-07,Invoice,Completed
ORD003910,C0147,Startup,2025-08-07,2025-08-04,P071,Networking,Firewall Pro Pro,5,492.42,0.0,2462.1,785.41,Leeds,Online Store,Loyalty Drive,41,11,1,2025-03-15,2025-08-07,Invoice,Completed
ORD003911,C0339,Enterprise,2025-08-07,2025-08-04,P056,Software,Security Suite Pro,1,1522.68,0.2,1218.14,386.15,Birmingham,Direct,Partner Week,66,9,1,2025-05-25,2025-08-07,Invoice,Completed
ORD003912,C0303,Enterprise,2025-08-07,2025-08-04,P005,Electronics,Webcam,1,530.47,0.0,530.47,178.77,Glasgow,Marketplace,Loyalty Drive,76,14,0,2025-03-05,2025-08-07,Invoice,Completed
ORD003913,C0268,Startup,2025-08-07,2025-08-04,P048,Software,Analytics Tool Pro Pro,1,2638.12,0.0,2638.12,804.63,Glasgow,Online Store,Flash Sale,26,11,0,2025-07-24,2025-08-07,Credit Card,Pending
ORD003914,C0258,Startup,2025-08-07,2025-08-04,P034,Office Supply,Desk Chair Pro Pro,4,213.63,0.0,854.52,429.82,Bristol,Direct,Back-to-Business,56,18,1,2025-04-13,2025-08-07,Bank Transfer,Pending
ORD003915,C0083,Startup,2025-08-07,2025-08-04,P030,Office Supply,Notebook Pro,2,224.55,0.0,449.1,210.18,Liverpool,Direct,Back-to-Business,44,18,0,2025-05-07,2025-08-07,PayPal,Completed
ORD003916,C0415,SMB,2025-08-07,2025-08-04,P005,Electronics,Webcam,2,530.47,0.0,1060.94,357.54,Leeds,Marketplace,Partner Week,53,8,1,2025-03-08,2025-08-07,Bank Transfer,Completed
ORD003917,C0413,Enterprise,2025-08-07,2025-08-04,P042,Networking,Firewall Pro,3,407.55,0.05,1161.52,370.52,London,Marketplace,New Year Deal,65,10,1,2025-06-26,2025-08-07,Bank Transfer,Completed
ORD003918,C0374,SMB,2025-08-07,2025-08-04,P006,Electronics,Headset,1,503.98,0.0,503.98,193.53,Dublin,Direct,Organic / None,37,12,1,2025-08-04,2025-08-07,Credit Card,Completed
ORD003919,C0299,Startup,2025-08-07,2025-08-04,P066,Office Supply,Standing Desk Pro Pro Pro,3,211.9,0.0,635.7,152.57,Glasgow,Direct,New Year Deal,38,14,1,2025-06-28,2025-08-07,Invoice,Completed
ORD003920,C0077,Startup,2025-08-07,2025-08-04,P057,Networking,Switch Pro,3,474.54,0.0,1423.62,694.73,Liverpool,Direct,Loyalty Drive,74,9,0,2025-07-17,2025-08-07,Credit Card,Completed
ORD003921,C0329,Startup,2025-08-07,2025-08-04,P068,Office Supply,Standing Desk Pro Pro,4,228.31,0.1,821.92,197.26,Bristol,Online Store,Loyalty Drive,32,10,1,2025-04-29,2025-08-07,PayPal,Completed
ORD003922,C0480,SMB,2025-08-07,2025-08-04,P007,Office Supply,Desk Chair,10,128.73,0.05,1222.93,615.13,Edinburgh,Online Store,Organic / None,69,29,1,2025-04-15,2025-08-07,Bank Transfer,Refunded
ORD003923,C0078,SMB,2025-08-07,2025-08-04,P004,Electronics,Mouse,2,608.74,0.1,1095.73,316.67,Edinburgh,Online Store,Summer Sale,35,9,1,2025-06-04,2025-08-07,Bank Transfer,Completed
ORD003924,C0454,Startup,2025-08-08,2025-08-04,P065,Office Supply,Standing Desk Pro Pro,5,182.42,0.05,866.49,207.96,Glasgow,Partner,Spring Promo,14,2,0,2025-03-11,2025-08-08,Invoice,Completed
ORD003925,C0083,Startup,2025-08-08,2025-08-04,P015,Software,Security Suite,1,1204.66,0.2,963.73,305.5,Liverpool,Direct,Partner Week,52,9,1,2025-05-07,2025-08-08,Credit Card,Pending
ORD003926,C0187,Enterprise,2025-08-08,2025-08-04,P038,Software,Security Suite Pro,1,1336.32,0.05,1269.5,402.43,Glasgow,Direct,Organic / None,55,16,1,2025-05-09,2025-08-08,Credit Card,Completed
ORD003927,C0169,Enterprise,2025-08-08,2025-08-04,P078,Cloud Services,Storage Plan Pro Pro,3,819.11,0.05,2334.46,950.13,Liverpool,Partner,Partner Week,42,9,1,2025-07-19,2025-08-08,PayPal,Completed
ORD003928,C0408,SMB,2025-08-08,2025-08-04,P063,Software,Analytics Tool Pro Pro,3,2068.97,0.0,6206.91,1893.11,Manchester,Online Store,Organic / None,8,2,1,2025-04-30,2025-08-08,Credit Card,Completed
ORD003929,C0167,Enterprise,2025-08-08,2025-08-04,P052,Cloud Services,Storage Plan Pro Pro,1,771.87,0.1,694.68,282.73,Edinburgh,Marketplace,Loyalty Drive,37,4,1,2025-07-13,2025-08-08,Credit Card,Completed
ORD003930,C0346,SMB,2025-08-08,2025-08-04,P068,Office Supply,Standing Desk Pro Pro,2,228.31,0.0,456.62,109.59,Bristol,Online Store,Summer Sale,36,8,1,2025-06-16,2025-08-08,Credit Card,Completed
ORD003931,C0462,Startup,2025-08-08,2025-08-04,P005,Electronics,Webcam,5,530.47,0.2,2121.88,715.07,Dublin,Partner,Loyalty Drive,65,9,1,2025-04-28,2025-08-08,Credit Card,Completed
ORD003932,C0447,Startup,2025-08-08,2025-08-04,P049,Networking,Cable Kit Pro Pro,1,538.12,0.05,511.21,114.0,Manchester,Online Store,Flash Sale,34,7,1,2025-07-10,2025-08-08,Bank Transfer,Completed
ORD003933,C0434,SMB,2025-08-08,2025-08-04,P074,Networking,Cable Kit Pro Pro Pro,1,771.13,0.15,655.46,146.17,Dublin,Direct,Summer Sale,76,9,1,2025-04-25,2025-08-08,Credit Card,Completed
ORD003934,C0281,Startup,2025-08-08,2025-08-04,P054,Software,ERP Module Pro,3,1378.64,0.1,3722.33,1053.42,London,Marketplace,Organic / None,11,3,1,2025-06-24,2025-08-08,Bank Transfer,Pending
ORD003935,C0321,SMB,2025-08-08,2025-08-04,P036,Cloud Services,Compute Credits Pro,3,1122.77,0.1,3031.48,1227.75,Leeds,Marketplace,Spring Promo,51,20,1,2025-07-13,2025-08-08,Bank Transfer,Cancelled
ORD003936,C0371,Startup,2025-08-08,2025-08-04,P053,Networking,Firewall Pro Pro,2,527.54,0.0,1055.08,336.57,London,Online Store,Flash Sale,19,7,0,2025-07-19,2025-08-08,Invoice,Completed
ORD003937,C0187,Enterprise,2025-08-08,2025-08-04,P069,Networking,Cable Kit Pro,2,351.91,0.0,703.82,156.95,Glasgow,Direct,Organic / None,29,8,1,2025-05-09,2025-08-08,Credit Card,Completed
ORD003938,C0271,Startup,2025-08-08,2025-08-04,P024,Cloud Services,Backup Plan,2,478.69,0.05,909.51,404.73,Leeds,Marketplace,Loyalty Drive,26,7,1,2025-07-02,2025-08-08,PayPal,Completed
ORD003939,C0254,SMB,2025-08-08,2025-08-04,P016,Networking,Router,2,348.55,0.0,697.1,296.27,Leeds,Direct,New Year Deal,77,24,1,2025-07-17,2025-08-08,Credit Card,Completed
ORD003940,C0399,Startup,2025-08-08,2025-08-04,P075,Software,Analytics Tool Pro Pro,2,2329.89,0.05,4426.79,1350.17,Edinburgh,Partner,Q4 Push,31,11,1,2025-06-26,2025-08-08,Bank Transfer,Completed
ORD003941,C0306,SMB,2025-08-08,2025-08-04,P039,Cloud Services,Storage Plan Pro,2,601.81,0.0,1203.62,489.87,London,Marketplace,Partner Week,27,7,0,2025-04-28,2025-08-08,Credit Card,Completed
ORD003942,C0246,SMB,2025-08-08,2025-08-04,P063,Software,Analytics Tool Pro Pro,1,2068.97,0.0,2068.97,631.04,Dublin,Direct,Partner Week,6,1,0,2025-04-05,2025-08-08,PayPal,Completed
ORD003943,C0292,SMB,2025-08-08,2025-08-04,P035,Office Supply,Organizer Pro,1,219.97,0.15,186.97,81.33,Cardiff,Marketplace,Loyalty Drive,31,12,0,2025-06-21,2025-08-08,Bank Transfer,Completed
ORD003944,C0102,Enterprise,2025-08-08,2025-08-04,P048,Software,Analytics Tool Pro Pro,1,2638.12,0.15,2242.4,683.93,Edinburgh,Marketplace,Organic / None,21,6,1,2025-05-23,2025-08-08,PayPal,Completed
ORD003945,C0150,SMB,2025-08-08,2025-08-04,P068,Office Supply,Standing Desk Pro Pro,1,228.31,0.0,228.31,54.79,Cardiff,Partner,Summer Sale,75,25,1,2025-03-25,2025-08-08,Credit Card,Completed
ORD003946,C0303,Enterprise,2025-08-09,2025-08-04,P076,Software,Analytics Tool Pro,2,1839.69,0.1,3311.44,1009.99,Glasgow,Online Store,Partner Week,21,7,0,2025-03-05,2025-08-09,Invoice,Completed
ORD003947,C0365,SMB,2025-08-09,2025-08-04,P002,Electronics,Monitor,2,291.61,0.0,583.22,135.31,Cardiff,Partner,Flash Sale,70,7,1,2025-04-18,2025-08-09,PayPal,Completed
ORD003948,C0403,Startup,2025-08-09,2025-08-04,P056,Software,Security Suite Pro,1,1522.68,0.05,1446.55,458.56,Edinburgh,Partner,Back-to-Business,16,3,1,2025-07-13,2025-08-09,Credit Card,Completed
ORD003949,C0314,SMB,2025-08-09,2025-08-04,P016,Networking,Router,1,348.55,0.05,331.12,140.73,Glasgow,Direct,Back-to-Business,24,7,0,2025-06-27,2025-08-09,Credit Card,Completed
ORD003950,C0218,Government,2025-08-09,2025-08-04,P030,Office Supply,Notebook Pro,2,224.55,0.1,404.19,189.16,Leeds,Direct,Loyalty Drive,78,31,0,2025-04-10,2025-08-09,Invoice,Pending
ORD003951,C0467,SMB,2025-08-09,2025-08-04,P046,Office Supply,Standing Desk Pro Pro,3,185.62,0.1,501.17,120.28,Leeds,Marketplace,Organic / None,53,16,0,2025-05-09,2025-08-09,Credit Card,Completed
ORD003952,C0258,Startup,2025-08-09,2025-08-04,P013,Software,ERP Module,10,1134.0,0.15,9639.0,2727.84,Bristol,Partner,Loyalty Drive,52,9,0,2025-04-13,2025-08-09,Invoice,Completed
ORD003953,C0087,Enterprise,2025-08-09,2025-08-04,P075,Software,Analytics Tool Pro Pro,3,2329.89,0.05,6640.19,2025.26,Cardiff,Online Store,Q4 Push,47,16,1,2025-04-10,2025-08-09,Credit Card,Completed
ORD003954,C0399,Startup,2025-08-09,2025-08-04,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Edinburgh,Partner,Spring Promo,54,8,1,2025-06-26,2025-08-09,Bank Transfer,Completed
ORD003955,C0465,Startup,2025-08-09,2025-08-04,P046,Office Supply,Standing Desk Pro Pro,4,185.62,0.1,668.23,160.38,Cardiff,Direct,Partner Week,8,2,0,2025-03-03,2025-08-09,Credit Card,Completed
ORD003956,C0170,Government,2025-08-09,2025-08-04,P001,Electronics,Laptop,2,264.83,0.2,423.73,142.37,Edinburgh,Online Store,Summer Sale,60,6,1,2025-03-10,2025-08-09,Bank Transfer,Completed
ORD003957,C0136,Government,2025-08-09,2025-08-04,P039,Cloud Services,Storage Plan Pro,2,601.81,0.0,1203.62,489.87,Liverpool,Partner,Loyalty Drive,35,13,1,2025-07-06,2025-08-09,PayPal,Completed
ORD003958,C0197,Government,2025-08-09,2025-08-04,P016,Networking,Router,1,348.55,0.15,296.27,125.91,Glasgow,Direct,Loyalty Drive,73,29,1,2025-07-22,2025-08-09,Bank Transfer,Completed
ORD003959,C0196,Startup,2025-08-09,2025-08-04,P019,Networking,Firewall,1,282.71,0.0,282.71,90.18,Bristol,Direct,Flash Sale,33,14,1,2025-04-06,2025-08-09,Credit Card,Completed
ORD003960,C0118,Startup,2025-08-09,2025-08-04,P009,Office Supply,Notebook,2,153.37,0.05,291.4,136.38,Liverpool,Online Store,Flash Sale,74,18,0,2025-04-28,2025-08-09,Invoice,Completed
ORD003961,C0023,Enterprise,2025-08-09,2025-08-04,P052,Cloud Services,Storage Plan Pro Pro,2,771.87,0.15,1312.18,534.06,Manchester,Marketplace,Q4 Push,25,8,1,2025-05-16,2025-08-09,Credit Card,Completed
ORD003962,C0117,Startup,2025-08-09,2025-08-04,P063,Software,Analytics Tool Pro Pro,2,2068.97,0.0,4137.94,1262.07,Edinburgh,Marketplace,New Year Deal,72,24,0,2025-03-16,2025-08-09,PayPal,Completed
ORD003963,C0171,Startup,2025-08-09,2025-08-04,P047,Networking,Firewall Pro,1,415.46,0.0,415.46,132.53,Edinburgh,Online Store,Partner Week,9,1,0,2025-04-14,2025-08-09,Credit Card,Completed
ORD003964,C0117,Startup,2025-08-09,2025-08-04,P033,Cloud Services,CDN Package Pro Pro,2,599.09,0.0,1198.18,348.67,Edinburgh,Marketplace,Partner Week,17,3,1,2025-03-16,2025-08-09,Credit Card,Completed
ORD003965,C0119,SMB,2025-08-09,2025-08-04,P023,Cloud Services,CDN Package,3,371.86,0.0,1115.58,324.63,Manchester,Online Store,Partner Week,29,10,0,2025-06-12,2025-08-09,Credit Card,Cancelled
ORD003966,C0281,Startup,2025-08-10,2025-08-04,P012,Software,CRM License,4,1432.63,0.05,5443.99,1965.28,London,Partner,Flash Sale,64,12,0,2025-06-24,2025-08-10,Credit Card,Cancelled
ORD003967,C0392,Startup,2025-08-10,2025-08-04,P034,Office Supply,Desk Chair Pro Pro,2,213.63,0.1,384.53,193.42,Birmingham,Marketplace,Organic / None,22,9,1,2025-05-15,2025-08-10,Bank Transfer,Completed
ORD003968,C0143,SMB,2025-08-10,2025-08-04,P030,Office Supply,Notebook Pro,2,224.55,0.15,381.74,178.65,Glasgow,Online Store,Back-to-Business,30,7,1,2025-06-25,2025-08-10,PayPal,Completed
ORD003969,C0045,Startup,2025-08-10,2025-08-04,P001,Electronics,Laptop,1,264.83,0.1,238.35,80.09,Birmingham,Direct,Back-to-Business,43,18,1,2025-03-29,2025-08-10,Bank Transfer,Completed
ORD003970,C0224,Enterprise,2025-08-10,2025-08-04,P054,Software,ERP Module Pro,1,1378.64,0.0,1378.64,390.16,Edinburgh,Direct,Flash Sale,32,8,1,2025-05-24,2025-08-10,Credit Card,Completed
ORD003971,C0480,SMB,2025-08-10,2025-08-04,P043,Software,Analytics Tool Pro,1,1835.43,0.0,1835.43,559.81,Edinburgh,Online Store,New Year Deal,24,3,1,2025-04-15,2025-08-10,Bank Transfer,Completed
ORD003972,C0309,SMB,2025-08-10,2025-08-04,P015,Software,Security Suite,1,1204.66,0.15,1023.96,324.6,London,Direct,Back-to-Business,59,8,1,2025-07-11,2025-08-10,Credit Card,Completed
ORD003973,C0418,Government,2025-08-10,2025-08-04,P036,Cloud Services,Compute Credits Pro,1,1122.77,0.0,1122.77,454.72,Glasgow,Marketplace,Spring Promo,54,21,1,2025-04-21,2025-08-10,PayPal,Completed
ORD003974,C0414,Enterprise,2025-08-10,2025-08-04,P003,Electronics,Keyboard,1,492.91,0.0,492.91,154.77,Edinburgh,Marketplace,Loyalty Drive,36,14,0,2025-04-25,2025-08-10,Invoice,Completed
ORD003975,C0442,Startup,2025-08-10,2025-08-04,P079,Electronics,Laptop Pro,5,397.18,0.05,1886.61,633.9,Birmingham,Online Store,Partner Week,40,15,1,2025-07-05,2025-08-10,Invoice,Cancelled
ORD003976,C0251,Startup,2025-08-10,2025-08-04,P063,Software,Analytics Tool Pro Pro,4,2068.97,0.05,7862.09,2397.94,Dublin,Partner,Flash Sale,54,20,0,2025-05-15,2025-08-10,PayPal,Completed
ORD003977,C0120,Startup,2025-08-10,2025-08-04,P005,Electronics,Webcam,3,530.47,0.05,1511.84,509.49,Dublin,Direct,Summer Sale,5,1,1,2025-04-18,2025-08-10,PayPal,Completed
ORD003978,C0442,Startup,2025-08-10,2025-08-04,P053,Networking,Firewall Pro Pro,3,527.54,0.05,1503.49,479.61,Birmingham,Direct,Q4 Push,57,18,0,2025-07-05,2025-08-10,Bank Transfer,Completed
ORD003979,C0268,Startup,2025-08-10,2025-08-04,P058,Software,ERP Module Pro,2,1637.75,0.05,3111.72,880.62,Glasgow,Marketplace,Summer Sale,60,25,0,2025-07-24,2025-08-10,PayPal,Completed
ORD003980,C0187,Enterprise,2025-08-10,2025-08-04,P050,Software,Analytics Tool Pro Pro Pro,1,3708.85,0.0,3708.85,1131.2,Glasgow,Marketplace,Flash Sale,39,10,1,2025-05-09,2025-08-10,Credit Card,Cancelled
ORD003981,C0243,Startup,2025-08-10,2025-08-04,P038,Software,Security Suite Pro,1,1336.32,0.0,1336.32,423.61,Glasgow,Marketplace,Q4 Push,9,2,1,2025-04-09,2025-08-10,Invoice,Completed
ORD003982,C0392,Startup,2025-08-10,2025-08-04,P048,Software,Analytics Tool Pro Pro,10,2638.12,0.0,26381.2,8046.27,Birmingham,Partner,Q4 Push,10,3,1,2025-05-15,2025-08-10,Credit Card,Completed
ORD003983,C0198,SMB,2025-08-10,2025-08-04,P053,Networking,Firewall Pro Pro,4,527.54,0.05,2004.65,639.48,Manchester,Direct,Back-to-Business,36,12,0,2025-04-19,2025-08-10,Credit Card,Completed
ORD003984,C0411,SMB,2025-08-10,2025-08-04,P048,Software,Analytics Tool Pro Pro,2,2638.12,0.0,5276.24,1609.25,London,Partner,Organic / None,39,14,1,2025-05-13,2025-08-10,PayPal,Completed
ORD003985,C0138,Government,2025-08-10,2025-08-04,P003,Electronics,Keyboard,2,492.91,0.05,936.53,294.07,Bristol,Online Store,Summer Sale,30,6,1,2025-03-13,2025-08-10,Credit Card,Completed
ORD003986,C0182,Startup,2025-08-10,2025-08-04,P077,Networking,Firewall Pro,1,388.58,0.0,388.58,123.96,London,Marketplace,Loyalty Drive,15,2,0,2025-05-03,2025-08-10,PayPal,Pending
ORD003987,C0157,SMB,2025-08-11,2025-08-11,P050,Software,Analytics Tool Pro Pro Pro,4,3708.85,0.0,14835.4,4524.8,Cardiff,Marketplace,Spring Promo,57,20,1,2025-04-23,2025-08-11,Bank Transfer,Completed
ORD003988,C0439,Startup,2025-08-11,2025-08-11,P017,Networking,Switch,3,332.68,0.0,998.04,487.04,Dublin,Partner,Spring Promo,14,5,0,2025-04-03,2025-08-11,Invoice,Completed
ORD003989,C0119,SMB,2025-08-11,2025-08-11,P053,Networking,Firewall Pro Pro,3,527.54,0.0,1582.62,504.86,Manchester,Online Store,Flash Sale,62,20,0,2025-06-12,2025-08-11,Credit Card,Completed
ORD003990,C0250,SMB,2025-08-11,2025-08-11,P023,Cloud Services,CDN Package,1,371.86,0.0,371.86,108.21,Edinburgh,Marketplace,New Year Deal,77,13,0,2025-03-18,2025-08-11,Credit Card,Completed
ORD003991,C0332,SMB,2025-08-11,2025-08-11,P073,Networking,Switch Pro,1,380.83,0.0,380.83,185.85,Dublin,Marketplace,Q4 Push,79,22,1,2025-08-03,2025-08-11,Credit Card,Completed
ORD003992,C0039,SMB,2025-08-11,2025-08-11,P042,Networking,Firewall Pro,2,407.55,0.0,815.1,260.02,Edinburgh,Marketplace,Loyalty Drive,48,5,1,2025-06-25,2025-08-11,Invoice,Completed
ORD003993,C0268,Startup,2025-08-11,2025-08-11,P047,Networking,Firewall Pro,3,415.46,0.0,1246.38,397.6,Glasgow,Marketplace,Loyalty Drive,78,22,1,2025-07-24,2025-08-11,PayPal,Completed
ORD003994,C0329,Startup,2025-08-11,2025-08-11,P007,Office Supply,Desk Chair,2,128.73,0.0,257.46,129.5,Bristol,Online Store,New Year Deal,17,5,1,2025-04-29,2025-08-11,Credit Card,Completed
ORD003995,C0280,SMB,2025-08-11,2025-08-11,P015,Software,Security Suite,2,1204.66,0.0,2409.32,763.75,Bristol,Partner,Spring Promo,47,9,1,2025-04-04,2025-08-11,Credit Card,Completed
ORD003996,C0339,Enterprise,2025-08-11,2025-08-11,P059,Office Supply,Desk Chair Pro Pro Pro,1,235.63,0.2,188.5,94.82,Birmingham,Marketplace,Partner Week,41,15,1,2025-05-25,2025-08-11,Bank Transfer,Completed
ORD003997,C0262,Startup,2025-08-11,2025-08-11,P007,Office Supply,Desk Chair,2,128.73,0.0,257.46,129.5,Glasgow,Marketplace,Q4 Push,35,12,0,2025-05-11,2025-08-11,Bank Transfer,Pending
ORD003998,C0329,Startup,2025-08-11,2025-08-11,P049,Networking,Cable Kit Pro Pro,2,538.12,0.1,968.62,216.0,Bristol,Direct,Loyalty Drive,44,6,0,2025-04-29,2025-08-11,PayPal,Completed
ORD003999,C0486,Startup,2025-08-11,2025-08-11,P022,Cloud Services,Compute Credits,1,753.31,0.05,715.64,289.83,Edinburgh,Marketplace,Q4 Push,62,20,1,2025-06-06,2025-08-11,Credit Card,Refunded
ORD004000,C0198,SMB,2025-08-11,2025-08-11,P020,Networking,Cable Kit,2,312.02,0.1,561.64,125.25,Manchester,Online Store,Spring Promo,19,3,0,2025-04-19,2025-08-11,Invoice,Completed
ORD004001,C0198,SMB,2025-08-11,2025-08-11,P056,Software,Security Suite Pro,2,1522.68,0.05,2893.09,917.11,Manchester,Partner,Spring Promo,10,2,0,2025-04-19,2025-08-11,Credit Card,Completed
ORD004002,C0350,SMB,2025-08-11,2025-08-11,P043,Software,Analytics Tool Pro,3,1835.43,0.0,5506.29,1679.42,Manchester,Direct,Organic / None,31,9,0,2025-05-09,2025-08-11,Bank Transfer,Completed
ORD004003,C0058,SMB,2025-08-11,2025-08-11,P002,Electronics,Monitor,3,291.61,0.15,743.61,172.52,Edinburgh,Marketplace,Q4 Push,35,5,1,2025-05-04,2025-08-11,Invoice,Completed
ORD004004,C0169,Enterprise,2025-08-11,2025-08-11,P077,Networking,Firewall Pro,4,388.58,0.0,1554.32,495.83,Liverpool,Marketplace,Summer Sale,21,8,0,2025-07-19,2025-08-11,Credit Card,Pending
ORD004005,C0097,Government,2025-08-11,2025-08-11,P028,Electronics,Mouse Pro,1,703.38,0.05,668.21,193.11,Bristol,Partner,Organic / None,65,20,1,2025-06-09,2025-08-11,Credit Card,Completed
ORD004006,C0253,Government,2025-08-11,2025-08-11,P073,Networking,Switch Pro,1,380.83,0.15,323.71,157.97,Bristol,Partner,Loyalty Drive,12,2,0,2025-05-19,2025-08-11,PayPal,Completed
ORD004007,C0074,SMB,2025-08-11,2025-08-11,P067,Electronics,Monitor Pro,1,393.05,0.0,393.05,91.19,Cardiff,Marketplace,Summer Sale,52,13,1,2025-04-24,2025-08-11,Invoice,Completed
ORD004008,C0133,Startup,2025-08-11,2025-08-11,P015,Software,Security Suite,3,1204.66,0.05,3433.28,1088.35,London,Online Store,Q4 Push,66,7,1,2025-04-08,2025-08-11,Bank Transfer,Completed
ORD004009,C0233,SMB,2025-08-11,2025-08-11,P008,Office Supply,Standing Desk,4,113.13,0.0,452.52,108.6,Bristol,Direct,Organic / None,34,14,1,2025-03-09,2025-08-11,Bank Transfer,Completed
ORD004010,C0399,Startup,2025-08-12,2025-08-11,P003,Electronics,Keyboard,1,492.91,0.0,492.91,154.77,Edinburgh,Partner,Summer Sale,79,20,1,2025-06-26,2025-08-12,Bank Transfer,Completed
ORD004011,C0465,Startup,2025-08-12,2025-08-11,P073,Networking,Switch Pro,5,380.83,0.1,1713.73,836.3,Cardiff,Marketplace,Back-to-Business,33,10,1,2025-03-03,2025-08-12,Invoice,Completed
ORD004012,C0321,SMB,2025-08-12,2025-08-11,P044,Software,Analytics Tool Pro,5,1804.94,0.0,9024.7,2752.53,Leeds,Marketplace,Organic / None,18,6,0,2025-07-13,2025-08-12,Credit Card,Cancelled
ORD004013,C0497,SMB,2025-08-12,2025-08-11,P030,Office Supply,Notebook Pro,1,224.55,0.1,202.1,94.58,Liverpool,Partner,Loyalty Drive,70,26,0,2025-04-19,2025-08-12,PayPal,Completed
ORD004014,C0399,Startup,2025-08-12,2025-08-11,P007,Office Supply,Desk Chair,2,128.73,0.05,244.59,123.03,Edinburgh,Partner,Loyalty Drive,40,11,1,2025-06-26,2025-08-12,PayPal,Completed
